# nonuniform scaling factors - GNav17: (0.0 0.4) GNav18: (0.0 4.0) GNav19: (0.0 4.0) GKdr: (0.0 4.0) GKA: (0.0 40.0) GKM: (0.0 4.0) GH: (0.0 2.0) GKleak: (0.0 0.2) 
,GNav17,GNav18,GNav19,GKdr,GKA,GKM,GH,GKleak
654,0.051716,0.332201,3.6103,0.305609,31.442133,2.613172,1.299517,0.132504
655,0.180659,1.818636,0.820543,1.191636,24.363834,1.682914,0.432596,0.176798
656,0.056361,1.033032,1.122058,2.452523,34.144338,1.325432,1.786218,0.195394
657,0.191368,3.065192,3.620519,1.369193,29.86676,1.92096,0.802855,0.033234
658,0.32074,3.157647,1.093037,2.638453,28.934041,0.459428,0.535488,0.096932
659,0.279406,1.880287,0.075338,0.587848,37.686171,2.992204,0.510233,0.140393
660,0.302231,3.961192,3.709526,2.957414,36.729037,2.123411,0.598349,0.163036
661,0.261642,3.373381,2.241397,0.49652,1.682916,3.726334,0.935779,0.10143
662,0.098655,0.169165,1.12059,3.793282,23.823284,0.755997,1.074035,0.184676
663,0.066658,3.19313,0.780275,0.216049,3.593434,2.020659,1.114047,0.043613
664,0.376991,3.355057,2.185494,1.373071,35.263411,2.182313,0.44188,0.184545
665,0.295988,0.717063,0.126298,0.944593,23.874626,3.015132,1.10492,0.092851
666,0.319826,1.757343,0.86647,1.335447,5.156857,0.716362,1.836893,0.063595
667,0.032205,0.422358,0.286843,1.896596,33.794112,2.898336,1.591581,0.125528
668,0.156806,3.212669,1.250402,3.549739,7.912417,1.928388,1.821305,0.071439
669,0.300946,3.274792,3.581533,2.779871,23.462823,1.292226,0.502688,0.017653
670,0.1997,1.698266,3.055441,3.907113,31.019295,3.437194,0.620399,0.031301
671,0.294722,0.484774,2.475638,0.515294,33.618192,2.382542,0.047427,0.115055
672,0.073459,1.162262,1.405602,1.408817,34.865094,0.414142,1.768867,0.16078
673,0.358334,2.52904,0.145886,3.969259,31.982183,0.071933,1.625076,0.040931
674,0.095954,3.832646,2.801407,3.709281,37.379073,0.711189,1.066924,0.032296
675,0.32739,3.377558,0.071413,1.60045,13.262965,2.032711,1.389147,0.140944
676,0.294559,0.135375,1.921847,0.926016,20.854726,0.113081,0.59598,0.119542
677,0.140078,2.088378,0.191234,0.567242,29.270323,0.260117,0.036811,0.112016
678,0.05992,3.302971,0.969118,3.487911,10.316767,1.047854,1.712952,0.087252
679,0.19516,2.90316,3.395498,3.933976,33.491165,1.530184,1.287709,0.156592
680,0.21315,2.336046,1.480888,2.390961,8.841682,2.024268,1.410466,0.137077
681,0.376524,0.147108,2.973301,2.047739,0.753691,1.191191,1.418593,0.112765
682,0.356977,0.566964,2.495546,1.362383,9.689196,0.616311,0.355131,0.029005
683,0.249294,2.148206,0.634499,2.381401,5.379269,1.758111,0.954177,0.144091
684,0.281271,3.232747,0.961183,3.660002,6.954481,3.600672,0.476403,0.078205
685,0.292887,1.05792,0.963015,1.626519,9.50912,0.280654,0.87777,0.060107
686,0.105223,1.473854,2.793802,3.721459,7.23124,3.719254,1.458603,0.052744
687,0.038993,3.194209,1.063885,2.164728,22.953809,3.564311,1.289097,0.104437
688,0.082349,3.434163,2.381168,0.599693,37.863009,0.172254,1.704561,0.148447
689,0.168278,0.03381,1.498246,2.321885,15.314628,1.172204,1.148458,0.103902
690,0.040513,2.306828,2.9033,3.881275,15.447056,3.907036,1.372038,0.05526
691,0.013963,1.340644,2.577485,0.125815,25.330236,1.659919,1.224671,0.121799
692,0.051892,3.336976,2.763765,2.206384,21.43954,2.436001,0.691524,0.135436
693,0.198931,0.563981,3.415013,1.187978,20.231564,1.004342,0.931675,0.130762
694,0.344291,2.246758,1.125949,0.774489,5.9997,0.370756,0.81966,0.088108
695,0.305423,1.251766,0.38515,3.640464,39.773421,0.483718,1.812477,0.08429
696,0.386856,0.770465,1.248326,0.109998,11.307128,0.423973,0.750864,0.055558
697,0.047313,3.525793,3.618037,0.282321,31.87216,3.884599,0.363678,0.055855
698,0.004576,1.579465,3.984748,0.835579,9.12512,1.323466,1.684635,0.067544
699,0.023535,2.905314,1.061602,0.857582,8.41572,2.479335,1.065567,0.051096
700,0.008251,2.664113,2.895,1.737538,29.481984,1.186015,0.309626,0.196541
701,0.157246,1.961469,2.15381,0.453497,3.964687,0.425204,1.019515,0.036954
702,0.303077,0.390242,0.966364,1.163784,3.382989,2.360872,0.09168,0.092077
703,0.018765,2.838302,1.152878,1.341274,1.252681,3.653172,1.39862,0.124347
704,0.040017,3.730888,0.202402,0.471463,39.018251,2.046937,0.597793,0.003496
705,0.047614,0.163298,2.774042,1.011148,16.45007,0.612668,1.012353,0.171236
706,0.236488,3.814642,1.604467,3.651515,9.933819,1.97804,1.199669,0.108001
707,0.043791,1.507715,0.777347,3.406006,7.885838,2.995993,0.602685,0.093602
708,0.282609,2.753611,1.411846,1.957956,39.107327,0.062078,0.692418,0.164245
709,0.215717,1.709634,1.791474,0.64226,4.96819,1.41578,0.216159,0.194697
710,0.228553,2.153022,0.122424,0.383549,34.223707,1.521984,1.923693,0.03307
711,0.129688,3.460686,0.206039,2.514615,32.425253,0.441697,0.677194,0.08386
712,0.034293,0.723897,0.784086,0.747664,7.50721,1.77411,0.411752,0.103706
713,0.357841,3.539962,0.532094,2.769117,12.634431,3.167996,1.980465,0.060831
714,0.195374,0.641121,2.248014,1.670265,37.355715,2.51493,1.345661,0.109118
715,0.36868,0.297534,3.02893,0.149904,5.551092,1.277149,1.106576,0.063198
716,0.067589,2.495281,1.071062,3.666602,22.055089,0.391341,1.574809,0.17543
717,0.246992,3.159204,0.782089,3.802256,38.676595,1.924636,0.202317,0.184006
718,0.034009,0.470633,2.047152,1.936944,30.186333,2.971509,1.731005,0.145596
719,0.194891,1.638216,2.199338,3.006031,14.893671,3.728848,0.108721,0.16644
720,0.390511,1.187285,2.889773,0.013288,26.871206,0.959913,1.829914,0.152333
721,0.098261,0.927295,2.224416,0.00049,6.590596,3.625368,0.429774,0.121079
722,0.271377,3.056282,0.095928,3.222936,6.612656,1.19422,0.549124,0.190636
723,0.254151,2.59918,0.173331,1.85513,23.644918,3.541936,0.955853,0.021499
724,0.245963,1.044764,2.123057,0.745369,35.390721,0.133629,1.696186,0.030505
725,0.354275,0.217138,2.907896,1.527201,9.524113,3.837832,1.442711,0.120259
726,0.38508,1.069178,0.180306,2.53583,18.580251,0.645685,1.443844,0.15984
727,0.122226,2.099096,2.120565,3.005075,35.715835,3.715783,0.132869,0.195186
728,0.186687,0.199243,3.69952,0.157989,39.241771,0.63125,0.545249,0.036627
729,0.008781,0.486068,0.913773,1.346322,33.571745,3.351712,1.702189,0.006625
730,0.033753,0.306009,3.044424,1.809983,26.280978,3.575502,0.862644,0.072121
731,0.208568,1.413405,3.293127,2.009521,21.346645,3.502908,0.338844,0.159075
732,0.004367,0.863921,3.299791,3.825829,23.395805,0.939959,0.449749,0.057198
733,0.396378,2.054073,0.187587,1.257399,39.518029,0.791885,0.873868,0.175688
734,0.283407,2.725558,3.443881,0.399265,9.206356,3.514325,1.139941,0.042627
735,0.186443,2.697059,1.470774,2.69562,13.175614,1.85284,1.324447,0.141967
736,0.338909,1.041333,0.894786,2.097407,36.852636,0.310594,0.240714,0.143001
737,0.25102,1.012478,3.352917,0.992301,12.711492,3.039367,1.219817,0.124247
738,0.005427,1.635184,3.638719,3.757896,16.624273,0.127764,0.168146,0.094909
739,0.255147,3.174485,3.844469,0.10376,27.126987,3.802942,1.010302,0.187168
740,0.296754,3.966565,1.925148,1.316784,0.6373,2.088919,1.795325,0.127368
741,0.285396,0.595228,2.66763,1.33297,34.569341,0.968958,0.306123,0.117966
742,0.061081,2.097576,0.931801,2.61322,23.151524,2.791293,1.721775,0.164428
743,0.318116,2.754072,0.878036,3.62215,39.183875,3.53849,0.412681,0.184335
744,0.296294,0.76145,0.178769,1.499623,0.170475,0.042475,0.095081,0.062102
745,0.271742,0.581252,0.605339,3.552872,6.331505,1.756944,0.207277,0.018793
746,0.231909,3.853817,3.024166,1.917936,6.147545,1.87933,0.223079,0.191455
747,0.264094,0.269896,3.088155,2.748049,21.827098,3.41352,1.177568,0.058165
748,0.106773,2.987156,2.313655,2.870453,39.304658,0.796337,1.328916,0.098742
749,0.265365,3.522308,3.626576,3.572112,29.610348,3.154147,1.70015,0.091745
750,0.347901,2.063104,1.644626,1.684348,35.611956,2.65764,1.675157,0.1447
751,0.142071,1.870884,0.522215,2.929556,4.015831,3.456343,0.00638,0.16812
752,0.230821,1.477315,2.533176,0.622322,34.361644,1.025885,1.203773,0.039609
753,0.063339,3.188672,0.319422,2.135438,34.63507,2.983587,0.019287,0.011745
754,0.109865,3.128983,3.663868,2.224256,5.221923,2.659119,0.818628,0.083654
755,0.19611,1.895154,3.927545,1.449122,26.085192,3.465351,1.563617,0.050621
756,0.156249,2.407034,3.68304,3.680673,3.140156,3.631783,0.690143,0.149896
757,0.113963,2.378895,3.400943,3.940077,22.762868,1.113935,1.758811,0.182454
758,0.169679,0.44867,2.68742,3.234297,33.855325,2.016468,1.691483,0.029303
759,0.242837,3.153975,3.968632,3.512589,35.57946,2.854745,0.004279,0.123788
760,0.18586,2.852111,3.491804,3.013899,14.645904,3.811672,1.590501,0.119885
761,0.015431,1.857439,2.238284,1.899296,2.335624,1.731287,1.359225,0.146423
762,0.129399,0.319142,1.078143,3.198123,8.397187,1.829656,0.992838,0.137634
763,0.142378,1.665176,3.72751,3.017028,29.885614,1.380401,1.780115,0.169324
764,0.035591,3.928647,3.194175,2.97896,4.705145,3.344149,1.355294,0.158579
765,0.130635,3.100302,2.161034,1.268421,15.345177,1.838719,0.376111,0.038773
766,0.021073,3.694967,0.452395,2.454299,6.036685,1.711173,1.966662,0.049254
767,0.395697,3.479027,0.239947,0.341002,39.520635,1.03188,1.832959,0.003229
768,0.036783,3.753546,2.871461,2.116613,30.398014,1.78426,1.101513,0.056555
769,0.021677,3.512148,2.402808,2.883186,12.112167,1.912496,1.262378,0.045147
770,0.309584,1.31776,3.659459,2.171567,2.490148,2.730432,0.764404,0.035743
771,0.186184,2.119481,1.11194,2.037897,20.412244,2.759607,1.498536,0.106811
772,0.258617,0.818768,0.329162,0.871157,4.161489,0.376544,1.573022,0.118422
773,0.210001,2.192342,2.872497,3.467651,24.021012,0.375376,0.049289,0.120917
774,0.046144,0.107224,3.501742,3.833577,0.180295,3.182229,0.311018,0.082828
775,0.016947,3.684821,3.350454,0.21101,35.503781,2.577235,0.742881,0.110212
776,0.313838,1.124688,2.579267,1.180471,1.826386,3.90836,1.964951,0.139472
777,0.228212,3.17156,0.397157,3.903207,19.706766,3.642165,1.536541,0.005564
778,0.1231,1.11074,3.323693,1.392279,35.072027,3.599022,0.244765,0.189491
779,0.359832,1.38229,3.886843,0.981679,16.775783,3.233191,1.516222,0.142491
780,0.297475,1.253832,1.044209,2.30182,5.171928,0.480471,1.969718,0.19392
781,0.315868,2.513331,0.053179,2.327745,23.753071,3.65974,1.128973,0.101506
782,0.107341,1.519704,3.455473,1.61018,30.27632,1.522955,0.771955,0.062761
783,0.3638,2.984975,2.08685,3.409036,31.272019,2.299239,0.963393,0.017153
784,0.063175,0.18885,2.457654,3.993832,9.193793,1.127239,1.905821,0.111212
785,0.103844,2.930287,1.633729,3.584196,24.485304,2.596245,0.727888,0.082929
786,0.220196,3.7295,2.065884,1.801548,39.276706,0.876798,0.16197,0.086387
787,0.050149,3.743133,1.521989,3.277025,20.668057,3.389107,0.79359,0.069527
788,0.377019,1.889033,1.902962,1.588345,1.726205,0.395734,1.859698,0.070986
789,0.176164,0.52305,3.602629,0.329369,31.671756,1.253978,0.143036,0.169919
790,0.384735,2.499558,2.093659,2.98484,26.254235,1.791406,0.789715,0.033436
791,0.023936,2.33935,1.424275,1.766393,18.381547,2.451457,0.578764,0.035172
792,0.119647,1.100226,2.839788,2.259343,17.037418,2.598778,1.79353,0.073722
793,0.216383,2.973675,2.171462,1.970671,26.276187,3.686975,0.943394,0.024363
794,0.156715,3.766719,0.151084,3.492203,2.585502,3.045193,0.245114,0.183687
795,0.087152,2.471962,2.936338,0.327582,21.531031,3.682456,0.952439,0.003746
796,0.388338,1.270315,0.389694,1.776335,9.950098,2.009008,0.185711,0.175742
797,0.233769,2.027124,2.69295,2.9164,13.477817,0.136519,1.152136,0.010517
798,0.138313,1.897144,1.654166,0.046579,27.617993,0.990563,1.71182,0.036773
799,0.28588,0.718305,3.650571,1.719766,14.312537,1.373597,0.388867,0.160578
800,0.275571,0.435972,0.569764,1.082317,10.400989,3.848468,0.196899,0.171506
801,0.3014,0.446027,2.548492,3.414492,14.708033,2.652649,1.207329,0.06155
802,0.192465,3.794727,2.223794,2.990797,3.604474,0.847833,0.693797,0.016097
803,0.112226,0.097638,3.873572,1.005278,37.949553,2.603804,1.925918,0.015136
804,0.249629,2.889025,3.424249,0.641937,39.473386,2.589578,0.504341,0.007283
805,0.161757,1.499605,1.046698,1.57403,39.4387,3.169221,1.657294,0.059877
806,0.084341,2.948164,0.573516,3.618358,6.051823,1.056092,1.920755,0.100322
807,0.251305,0.809667,3.196028,0.271135,25.108407,0.698553,0.028536,0.198267
808,0.383498,0.482699,2.918931,0.481624,38.128983,3.501128,0.271188,0.155914
809,0.317501,1.08953,0.21374,2.186036,2.923667,3.211907,1.586138,0.101722
810,0.158012,1.34758,2.86626,3.252056,22.962857,2.645885,0.866173,0.110687
811,0.050754,3.505991,1.214583,3.197815,15.890787,3.553068,0.838405,0.140822
812,0.277124,3.425456,0.371634,3.147033,16.168793,1.746289,0.657369,0.141414
813,0.287638,2.033475,0.064159,2.647396,20.369244,1.889645,0.176559,0.05569
814,0.135463,0.230675,1.799302,2.275283,5.278932,1.680531,1.404063,0.171061
815,0.233536,3.132829,3.369912,2.83588,36.523916,1.923813,0.148747,0.17231
816,0.092761,1.600418,0.345413,0.092416,27.786867,3.64958,0.731639,0.15735
817,0.300345,3.797414,3.127414,3.67859,24.345193,3.551285,0.806879,0.127954
818,0.304077,3.959758,0.882215,0.508822,4.731754,0.497963,1.210105,0.198134
819,0.042544,1.599094,2.060215,2.397463,35.896133,3.504214,0.533509,0.057691
820,0.065053,0.669929,0.307404,1.176254,21.316247,1.140403,0.62154,0.178519
821,0.065794,0.84318,2.275885,0.87523,23.087221,2.394247,0.757568,0.010391
822,0.299152,1.022603,2.478309,2.522906,10.837516,0.289919,0.116354,0.060564
823,0.303925,0.081029,2.505909,3.542926,6.303301,1.096982,0.937763,0.131683
824,0.257587,3.319663,1.556954,3.600318,30.675972,3.322404,0.792721,0.152016
825,0.053599,3.408219,0.562608,3.768473,11.74345,1.714589,0.565402,0.139077
826,0.035367,3.107359,2.861965,1.134796,34.770587,1.160401,1.883485,0.136509
827,0.026091,3.186143,3.478688,3.748976,0.305411,0.06169,0.725327,0.18042
828,0.117991,3.765037,1.707814,3.559986,22.005635,3.940756,1.49658,0.060282
829,0.177796,0.166938,1.623689,2.048112,9.710743,2.664913,1.17575,0.044001
830,0.22882,3.798189,1.438313,1.828182,32.311312,1.519399,0.776361,0.167946
831,0.124515,1.650682,3.80099,1.893719,17.198721,3.97196,0.720203,0.065503
832,0.339811,3.980738,0.106038,2.813436,4.791981,2.018744,0.7103,0.141284
833,0.177945,1.586698,2.944478,0.669096,10.46179,2.274439,1.880193,0.019988
834,0.219008,1.728401,0.326897,3.876937,15.780527,1.752258,1.075359,0.015779
835,0.241828,0.172147,2.933762,1.238369,33.683756,1.959916,1.693786,0.077149
836,0.321418,0.784604,1.63885,2.869314,31.494031,2.213649,0.671343,0.156074
837,0.28059,0.367871,0.813396,2.393875,7.197691,2.687536,0.359966,0.098095
838,0.393762,3.771176,0.185619,0.406297,38.412798,0.540234,1.424986,0.173398
839,0.309687,1.864027,2.191299,3.387299,34.337909,1.563456,1.538047,0.016478
840,0.280992,1.114981,0.429317,0.023545,9.233832,1.953099,0.139614,0.123915
841,0.080845,1.467658,2.811867,1.203322,29.379006,0.015908,1.222479,0.134546
842,0.1642,1.964387,0.711668,2.983091,5.820839,0.614989,1.794868,0.151856
843,0.374771,1.80091,0.857757,1.29078,25.555512,1.250286,1.909573,0.054802
844,0.141866,0.50291,2.720786,1.520019,16.864694,3.745793,0.700711,0.146521
845,0.041397,0.534687,2.847178,3.359644,22.846502,2.641687,0.604188,0.11808
846,0.102961,2.544978,1.202163,1.300212,39.365666,1.308293,1.854122,0.114495
847,0.237511,0.84548,0.366127,1.79064,11.280831,0.8579,1.663455,0.067889
848,0.072055,3.441585,2.406269,1.742159,11.779781,2.155269,1.349087,0.045416
849,0.05617,0.957408,2.718312,1.131431,27.696173,1.331329,1.672594,0.185466
850,0.111617,2.141237,1.988756,0.626674,3.03823,1.303502,0.536868,0.034499
851,0.373742,1.453552,0.226833,2.604616,12.56214,0.084629,1.293734,0.115986
852,0.322083,2.856462,1.086948,0.354019,12.346512,3.925265,1.463984,0.089209
853,0.152718,2.533913,2.450632,2.266377,21.498215,3.656988,1.087315,0.189034
854,0.133241,0.935621,3.310593,2.068328,15.673552,1.017944,1.351072,0.189168
855,0.193368,2.416619,2.128583,0.892829,24.582216,3.254094,1.181901,0.073553
856,0.295146,1.136831,3.341087,1.762182,3.638507,1.606862,0.418076,0.196603
857,0.389199,3.5555,0.880634,2.767561,22.686065,3.356785,0.254172,0.133896
858,0.279638,0.673125,3.439653,0.096228,38.266898,0.363442,1.798902,0.126333
859,0.310161,1.052898,0.449565,0.558749,16.923545,1.660399,0.358031,0.002524
860,0.206883,0.252782,0.097277,0.054917,7.208146,1.116724,1.453601,0.023172
861,0.116368,0.659651,2.886692,3.712573,25.607712,1.489347,1.614768,0.178367
862,0.154116,0.321757,2.289266,0.809688,7.629873,2.048238,0.417408,0.182737
863,0.284059,3.600646,0.79478,3.459685,16.964876,2.308314,0.219702,0.001165
864,0.058989,0.859975,0.400504,1.758737,13.545122,0.218802,1.632158,0.06674
865,0.043905,3.357213,3.675471,1.717804,27.969355,1.457694,1.451119,0.100628
866,0.105019,0.154825,0.513727,2.753319,25.918824,2.846973,1.127143,0.064688
867,0.064714,0.614852,3.258829,1.646453,17.755971,3.773443,1.619275,0.080843
868,0.090782,3.32866,2.713019,2.262478,26.115344,1.226053,1.271783,0.062936
869,0.347048,2.899097,1.669212,2.580271,20.994292,2.278153,0.694492,0.199756
870,0.031193,2.646137,0.57456,0.646767,0.229897,0.484884,0.083135,0.024054
871,0.063811,1.386416,2.529465,0.297658,24.973914,2.683356,1.422281,0.071331
872,0.295722,1.061956,1.93689,0.20253,12.646908,3.775802,0.53732,0.065074
873,0.197667,1.77387,2.158812,0.696751,27.554792,1.204742,1.950978,0.143762
874,0.090981,1.15713,0.132916,2.518517,36.950591,0.443924,0.037746,0.055331
875,0.374508,0.090796,3.891111,1.447404,1.644317,2.61529,1.076882,0.065752
876,0.048641,3.426128,0.742844,1.46855,21.066796,1.7945,0.048952,0.133472
877,0.19862,3.584032,2.177523,0.957551,6.064651,3.532706,0.328165,0.076044
878,0.359111,1.661588,1.561747,3.689276,0.843024,1.00742,0.824707,0.190406
879,0.115616,0.235142,0.312195,2.14979,28.269352,2.779944,0.150994,0.096496
880,0.326004,0.401259,3.244876,2.573465,2.020417,2.077108,0.660493,0.130962
881,0.071268,1.657128,2.583554,1.061735,25.484695,2.688886,1.17126,0.157268
882,0.244833,2.220011,1.877824,0.948451,27.341313,0.977347,0.016426,0.112528
883,0.042723,1.867968,3.051585,2.936583,24.266293,3.361623,1.64978,0.106124
884,0.020421,0.758957,2.585077,1.858975,2.084172,2.743839,1.444348,0.105543
885,0.158287,3.042154,1.447464,3.366068,8.159439,0.953452,1.347822,0.150701
886,0.195707,3.974043,1.211748,0.580286,37.33719,3.218696,1.469131,0.025652
887,0.166301,3.288101,0.025686,3.472746,17.834755,2.647832,0.486572,0.17362
888,0.366859,1.904534,2.743824,2.488214,19.165377,2.747602,1.484869,0.082073
889,0.002507,3.035212,2.73506,1.547935,24.931695,3.819912,0.832138,0.100485
890,0.020099,1.684973,1.414638,2.609606,12.870065,2.947732,1.283361,0.097666
891,0.075676,3.925204,1.090483,2.939113,17.716481,2.163551,1.25913,0.043741
892,0.01527,3.348145,1.585102,2.229666,2.230699,2.105164,1.485594,0.156462
893,0.082889,3.137394,3.079363,1.072547,38.933018,3.93066,1.827749,0.188564
894,0.335095,1.824204,3.820451,2.26085,13.114986,1.706456,1.513494,0.113333
895,0.193185,2.958503,1.363871,3.448642,7.027487,1.47676,1.447006,0.103199
896,0.128298,3.45361,0.325347,1.867032,15.557398,3.245094,0.251502,0.038083
897,0.34032,0.7945,3.673066,3.1214,20.889482,1.734265,0.629223,0.009901
898,0.169066,2.935953,3.533798,2.303088,23.411082,1.398809,0.893308,0.138356
899,0.139993,0.692743,3.34302,0.372353,3.207122,1.572613,0.299896,0.071293
900,0.239854,2.695189,0.341155,2.000861,8.82333,3.423356,1.007513,0.022453
901,0.244297,0.187321,3.570016,2.351636,12.122635,2.481746,1.123231,0.030392
902,0.002772,0.921405,3.204684,2.822795,4.749727,1.626653,1.475536,0.097538
903,0.224578,0.05,2.500199,0.62897,5.97896,1.858396,0.590861,0.145141
904,0.062213,0.72521,0.748266,0.490022,22.342741,3.616564,1.338222,0.002884
905,0.003894,2.784278,2.441261,2.88801,6.413926,0.09922,1.967476,0.066063
906,0.265701,3.317869,1.682195,2.23439,9.368174,3.736277,1.598502,0.151645
907,0.000913,2.431942,0.875732,0.324144,21.250721,0.83704,1.381422,0.08684
908,0.338292,1.750538,1.870277,1.062164,1.550729,0.936353,1.346579,0.132467
909,0.052782,2.424481,3.496337,0.446261,31.355576,3.329764,1.30128,0.180776
910,0.324774,1.787431,3.288192,0.43184,6.378027,3.094054,0.493882,0.089752
911,0.266646,3.46821,0.246262,2.185292,14.14573,1.235215,1.16297,0.17533
912,0.093132,3.000864,2.685456,1.729563,7.934874,0.315307,1.17691,0.193435
913,0.066166,0.541074,2.733641,3.140762,28.178026,2.063996,1.584545,0.129071
914,0.17283,3.810611,0.983447,0.130188,33.554803,1.501265,1.413892,0.080486
915,0.337278,3.705647,0.703344,3.320111,27.188619,1.480478,0.215006,0.018962
916,0.21131,0.136173,1.174445,2.463621,35.486291,3.838638,1.339186,0.107763
917,0.022388,3.560414,3.334231,1.43578,39.863619,3.401181,1.605684,0.181881
918,0.159809,1.67208,0.135287,1.938861,10.889034,1.445893,1.893895,0.054682
919,0.286177,3.788182,2.463686,1.218682,9.325609,2.49627,1.511371,0.164751
920,0.138604,0.933327,2.993857,0.517476,26.301484,2.618441,1.626231,0.164537
921,0.06762,0.300057,1.538715,1.426932,28.838749,3.426421,0.564986,0.115768
922,0.187717,2.917223,1.715421,2.245589,3.67366,2.511018,1.75753,0.191251
923,0.190631,3.998216,1.731217,1.555875,1.079631,2.638336,1.049472,0.15249
924,0.137277,0.149767,2.691657,3.279069,33.52787,3.527813,0.563965,0.006469
925,0.197357,2.243182,0.451298,0.807394,1.677094,3.752314,0.318091,0.019688
926,0.19107,2.481496,0.972996,1.267894,9.0041,3.781961,1.00199,0.141722
927,0.276779,3.957243,1.14264,3.273295,33.087303,3.325253,1.818412,0.008387
928,0.340021,3.784726,1.685186,0.474266,17.459878,0.331664,1.059162,0.113932
929,0.086505,3.813169,3.151653,2.896728,31.511288,1.571343,1.620046,0.197289
930,0.392999,0.945409,3.236084,1.422561,3.988447,3.734086,1.52963,0.165522
931,0.368581,0.824563,2.64901,3.701352,5.359153,0.99376,1.124288,0.084768
932,0.000717,1.951761,2.705219,3.421152,2.270172,1.667976,1.057486,0.155619
933,0.171802,3.384166,3.362483,1.961372,30.176489,2.280682,0.221995,0.072481
934,0.363069,1.395599,3.136127,1.439255,9.311193,2.2925,1.697209,0.019588
935,0.173968,1.464935,1.200524,1.943066,19.055714,2.343973,0.561965,0.14051
936,0.382061,2.072191,0.677215,3.664534,3.750088,1.78661,0.410328,0.085388
937,0.360879,1.404986,3.52819,1.455872,1.001679,1.318825,0.333899,0.197628
938,0.025282,0.980005,2.361827,3.532188,19.62371,3.589132,0.170537,0.116991
939,0.327012,0.895466,3.972993,2.318233,27.880538,2.811336,1.263292,0.096051
940,0.374,3.485427,0.156214,2.254096,21.674273,3.15164,0.281007,0.115307
941,0.276936,0.362775,1.463343,1.909903,37.271516,1.019806,0.627183,0.099282
942,0.054675,2.644293,3.720358,0.87285,3.721437,3.866271,0.842558,0.102263
943,0.218416,1.828368,2.124042,1.901026,5.881992,0.411686,1.804937,0.095479
944,0.151188,0.596987,0.997252,0.464503,37.509114,3.230404,0.970895,0.117498
945,0.353141,0.911443,3.54674,2.441117,18.228917,2.71503,1.908259,0.111371
946,0.137575,2.209902,2.164337,0.171672,5.076343,3.145051,1.006848,0.172754
947,0.279062,0.69571,3.536314,2.070438,38.467878,1.278774,0.962511,0.023367
948,0.060686,3.118977,2.06799,3.87311,17.400541,1.985937,0.798417,0.011553
949,0.029515,3.451503,1.578904,3.322305,24.861385,1.424345,0.450248,0.068349
950,0.308992,2.876277,0.482787,3.282241,14.575337,1.993318,0.695369,0.037136
951,0.394026,1.991624,1.945246,1.027239,9.459033,1.799984,1.028859,0.125474
952,0.319594,0.211145,2.214448,0.3589,22.369135,2.410453,0.560139,0.094103
953,0.263457,3.94016,0.272296,2.141313,18.90934,1.554418,0.171866,0.117527
954,0.250004,1.999373,2.515823,2.836991,21.381823,3.809193,0.830327,0.074939
955,0.138493,2.836028,2.371707,2.816469,30.306333,1.459933,1.537481,0.04728
956,0.360612,0.838672,1.354654,1.084707,26.235806,1.677024,1.399087,0.052651
957,0.358533,0.977883,2.694474,2.594446,1.357293,0.359062,0.661788,0.098319
958,0.119097,2.78056,1.206315,0.762987,25.347211,1.526839,0.636839,0.07409
959,0.330761,1.007966,0.343639,1.360947,13.797624,1.16461,0.118962,0.070692
960,0.200537,3.506989,2.131691,2.25218,0.14798,2.749215,1.308121,0.116417
961,0.386467,2.751058,2.59812,2.434029,2.408382,3.654911,1.898106,0.18989
962,0.154518,2.0818,0.606954,0.621274,21.157858,0.191976,0.296175,0.199879
963,0.399476,2.574084,3.999572,1.530972,31.04006,0.619886,1.899938,0.069484
964,0.046972,0.766811,3.451628,2.450763,5.317649,3.180649,0.68834,0.051155
965,0.342736,1.94431,2.05632,2.21203,20.216091,0.780962,0.914262,0.106783
966,0.185298,3.1109,3.176984,0.911572,7.350838,2.471823,1.599616,0.054058
967,0.100697,1.152101,3.899325,2.626759,8.642499,1.358383,1.037411,0.124708
968,0.299227,0.38855,0.549189,0.478227,21.586873,3.496189,0.49434,0.060025
969,0.174185,0.34279,3.637443,2.425651,20.720555,1.054119,1.015531,0.106487
970,0.242398,2.962509,1.258173,3.926835,0.809634,0.550996,1.025978,0.049353
971,0.203084,2.773154,1.315938,0.314914,30.289944,2.164815,0.458332,0.186666
972,0.136592,3.494691,0.941289,0.286437,13.737948,0.844955,0.589671,0.187959
973,0.124953,0.998603,0.994096,1.199561,5.818187,2.453775,1.115438,0.166025
974,0.293448,3.514346,3.878844,0.714239,10.906968,3.763906,1.363887,0.10192
975,0.097744,2.99122,0.510107,0.769511,8.740517,2.794452,0.138269,0.119436
976,0.284507,1.780267,0.28892,3.823146,5.026804,1.137139,0.562675,0.121689
977,0.231232,0.85164,0.814473,1.147824,29.010219,3.283592,0.808533,0.046372
978,0.295507,1.164966,0.11527,2.629462,20.587803,2.745595,1.082997,0.123179
979,0.241505,1.528735,3.486124,3.763724,25.777476,0.929132,1.064702,0.0605
980,0.155365,0.48001,1.923176,1.698973,16.809499,0.674916,1.061045,0.195298
981,0.101325,2.975936,1.052081,0.232448,32.9363,2.206179,0.909312,0.184455
982,0.334273,3.162415,0.565083,3.611854,11.563733,1.834784,0.813912,0.031755
